mergedTuple,Entry,Bg=1,Slice No.,KE (MeV),v/c,px,py,pz,KE,v/c,px,py,pz
128,30,,1,"4,401.87",0.99972857,-436.9133165,-471.9581728,"4,459.51",1431.606926,0.918316804,-211.0118393,-227.9371178,2153.766853
128,31,,1,"4,118.22",0.99969088,-75.09088344,615.5729341,"4,176.13",1457.102197,0.920121698,-39.1964398,321.3208628,2179.882354
128,32,1,,,,,,,,,,,
128,33,,3,"3,603.02",0.999598994,-136.6018651,90.11354507,"3,702.92","1,576.35",0.927807615,-85.97490304,56.71594086,"2,330.56"
128,34,1,,,,,,,,,,,
128,35,,1,"6,240.25",0.999863076,471.979308,-54.98613094,"6,326.56",1484.646229,0.922004176,166.1715806,-19.35917981,2227.416212
128,36,1,,,,,,,,,,,
128,37,1,,,,,,,,,,,
128,38,1,,,,,,,,,,,
128,39,1,,,,,,,,,,,
128,40,1,,,,,,,,,,,
128,41,1,,,,,,,,,,,
128,42,1,,,,,,,,,,,
128,43,1,,,,,,,,,,,
128,44,,12,3413.769904,0.999554689,245.6720176,-377.8002711,3488.212845,1300.049646,0.907933193,141.9325066,-218.2671841,2015.251055
128,45,,4,"3,438.51",0.999560886,-235.6247546,-147.6628555,"3,531.02",1323.767578,0.909949127,-136.9125486,-85.80124747,2051.741133
128,46,1,,,,,,,,,,,
128,47,,2,"2,793.39",0.999343587,477.4152701,431.8153258,"2,824.05","1,543.58",0.925811744,378.6828147,342.5132232,"2,240.02"
128,48,1,,,,,,,,,,,
128,49,,12,"4,124.66",0.99969182,-457.6462771,-360.3390484,"4,188.04","1,226.31",0.901204317,-211.1063788,-166.2197978,"1,931.89"
128,50,1,,,,,,,,,,,
129,0,,6,"5,631.75",0.999832485,-181.8501056,-448.2277532,"5,715.35",207.1096678,0.573600039,247.1643304,541.0247786,278.63
129,1,,6,4986.856008,0.999787361,-297.1132678,365.1224834,5068.962604,212.1016543,0.578644219,98.07242735,-387.0877978,532.3858103
129,2,1,,,,,,,,,,,
129,3,1,,,,,,,,,,,
129,4,,8,"4,531.65",0.999743554,454.4458258,180.6622452,"4,609.59",177.0706656,0.540720541,-379.9539284,81.08095645,461.0851116
129,5,1,,,,,,,,,,,
129,6,,14,764.66,0.992684577,-235.2779094,-103.6389262,824.13,274.21,0.633437306,530.9954515,278.321042,479.78
129,7,,5,"5,375.52",0.999816454,-325.1342777,-375.7162691,"5,456.94",187.6014206,0.552772384,250.9111662,467.4069985,325.128963
129,8,1,,,,,,,,,,,
129,9,1,,,,,,,,,,,
129,10,1,,,,,,,,,,,
129,11,1,,,,,,,,,,,
129,12,1,,,,,,,,,,,
129,13,1,,,,,,,,,,,
129,14,1,,,,,,,,,,,
129,15,,13,"5,636.60",0.999832768,-228.4555462,-436.3106393,"5,719.48",176.6997993,0.540284894,224.8692734,219.6162491,513.7257591
129,16,1,,,,,,,,,,,
129,17,1,,,,,,,,,,,
129,18,,6,"6,016.74",0.999852894,550.7503787,-30.8891336,"6,095.93",231.3,0.597073358,-563.5236074,6.139118545,412.11
129,19,,1,"3,106.01",0.999465212,182.6879417,627.0076279,"3,142.14",198.090174,0.564199218,-352.0780021,-458.3383595,277.1712684
129,20,,2,"3,274.81",0.999517309,671.6808994,-248.7180248,"3,301.37",239.6705079,0.604654814,-562.4381799,305.4725573,312.11
129,21,1,,,,,,,,,,,
129,22,1,,,,,,,,,,,
129,23,1,,,,,,,,,,,
129,24,,2,"6,073.50",0.999855585,552.1703161,-223.2415056,"6,148.83",164.65,0.525690107,-323.6196394,393.8126493,276.01
129,25,1,,,,,,,,,,,
129,26,,11,"2,952.20",0.999410031,-100.9733572,-454.2318538,"3,019.75",242.4643965,0.607129981,-231.3504452,570.6755755,366.6859017
129,27,,11,2952.198424,0.999410031,-100.9733572,-454.2318538,3019.75413,242.4643965,0.607129981,-231.3504452,570.6755755,366.6859017
129,28,,1,"3,747.10",0.999628436,385.9812173,394.3987693,"3,810.92",286.4880846,0.642799574,-405.5209737,-486.3626254,467.473214
129,29,1,,,,,,,,,,,
129,30,,13,"4,017.97",0.999675661,-96.75446597,-453.4347337,"4,095.47",300.3305734,0.65286834,118.128358,-4.894193273,799.7751853
129,31,1,,,,,,,,,,,
129,32,,5,"4,589.04",0.999749787,345.4245033,417.5180211,"4,661.47",512.7931691,0.762877643,242.6960494,-345.3000641,"1,023.14"
129,33,1,,,,,,,,,,,
129,34,,10,"1,713.52",0.998331702,-242.079424,479.8790076,"1,734.10",295.3669679,0.649314742,426.5891605,-489.6341388,468.6471761
129,35,,4,"5,713.16",0.999837141,91.67667143,612.9222268,"5,784.11",216.71,0.583204746,363.0238717,125.0430187,553.25
129,36,1,,,,,,,,,,,
129,37,1,,,,,,,,,,,
129,38,1,,,,,,,,,,,
129,39,1,,,,,,,,,,,
129,40,1,,,,,,,,,,,
129,41,1,,,,,,,,,,,
129,42,1,,,,,,,,,,,
129,43,,10,"3,384.09",0.99954708,-416.5821462,-438.1746111,"3,434.71",250.54,0.614134052,467.0740611,479.7507127,290.64
130,0,,7,"4,396.55",0.999727928,-234.2314,-558.9286253,"4,459.33",84.23,0.397506757,210.5988632,-7.36431225,347.43
130,1,1,,,,,,,,,,,
130,2,1,,,,,,,,,,,
130,3,,8,"3,872.41",0.999651483,-335.9732607,18.77297685,"3,961.76",173.171345,0.536100385,542.5699895,-132.5262262,207.1529961
130,4,1,,,,,,,,,,,
130,5,,5,"3,264.94",0.999514478,-62.55194694,-506.8286664,"3,329.37",332.6747441,0.674592332,82.91638947,109.7866493,846.0745057
130,6,1,,,,,,,,,,,
130,7,,1,"4,165.09",0.99969763,-358.8634371,382.4583158,"4,236.46",1280.36731,0.906207392,-168.9989881,180.1104868,1995.071196
130,8,1,,,,,,,,,,,
130,9,,7,"4,165.09",0.99969763,-358.8634371,382.4583158,"4,236.46",,,,,
130,10,1,,,,,,,,,,,
130,11,,14,"6,621.21",0.999878148,324.8323089,476.4345789,"6,700.63",387.1178093,0.706351165,-243.9598261,-656.451633,621.0056887
130,12,,14,620.05,0.989458497,116.9760717,73.39079116,704,279.7755276,0.637733731,-445.6407917,-362.36,522.714073
130,13,,17,"2,547.88",0.999216418,-377.49064,517.4960069,"2,572.24",211,0.577537206,229.5478155,-522.9869985,337.85
130,14,,17,"2,547.88",0.999216418,-377.49064,517.4960069,"2,572.24",210.9967483,0.577537206,229.5478155,-522.9869985,337.8489712
130,15,1,,,,,,,,,,,
130,16,,5,"2,534.22",0.999208286,-386.877346,76.54580583,"2,607.48",148.4335235,0.504562071,426.8035344,-27.26602276,342.9126828
130,17,1,,,,,,,,,,,
130,18,,2,"2,396.17",0.999118439,-364.881192,-15.70828656,"2,472.14",216.0886212,0.582595102,553.2671414,-16.6484825,381.6999396
130,19,1,,,,,,,,,,,
130,20,1,,,,,,,,,,,
130,21,,16,"3,113.65",0.99946775,-383.7266252,-244.9043265,"3,184.57",142.4326846,0.496265691,391.3333204,309.4284558,196.4765866
130,22,,4,"6,210.33",0.999861775,-413.7571867,-267.4096958,"6,295.21",134.9974348,0.48559011,224.6820998,327.7706946,336.9923157
130,23,,9,6152.812307,0.999859222,572.890556,-120.89317,6229.475991,206.1113372,0.572577959,-310.9210828,440.6409489,371.9010436
130,24,,9,"6,021.18",0.999853107,365.4613288,318.5507849,"6,106.06",159.5653899,0.519255941,-322.749715,-403.2290712,240.9247243
130,25,1,,,,,,,,,,,
130,26,1,,,,,,,,,,,
130,27,1,,,,,,,,,,,
130,28,,11,4610.701059,0.999752081,517.3204248,287.6947612,4677.223832,198.6939167,0.564840419,-247.4631991,-194.5024945,559.6068307
130,29,,9,"3,503.66",0.999576602,502.5643843,12.57664333,"3,571.93",162.8910672,0.523481452,-488.3920786,-57.24942222,300.5209195
130,30,,29,"4,025.88",0.999676903,429.3767847,-462.8106167,"4,081.00",0.438854034,-337.4180499,-2.814849118,309.8589141,
130,31,1,,,,,,,,,,,
130,32,,18,3171.86401,0.999486497,-385.0573983,-376.7826354,3230.56936,231.7954014,0.597525886,530.4479416,350.0565613,290.9684969
130,33,,18,3171.86401,0.999486497,-385.0573983,-376.7826354,3230.56936,231.7954014,0.597525886,530.4479416,350.0565613,290.9684969
130,34,,11,"1,887.26",0.998610176,-530.2000059,133.404036,"1,912.89",237.2326517,0.602472237,565.128995,-139.3216604,403.1705342
130,35,1,,,,,,,,,,,
130,36,1,,,,,,,,,,,
130,37,1,,,,,,,,,,,
130,38,1,,,,,,,,,,,
130,39,,,"4,770.51",0.999768069,-356.5249031,-116.9282841,"4,859.92",242.4055423,0.607078126,132.3345164,366.123034,601.6267481
130,40,,13,"3,281.51",0.999519217,-334.3357211,33.54216138,"3,368.16",267.7498514,0.628339636,691.7775722,79.89723891,298.4106666
130,41,1,,,,,,,,,,,
130,42,1,,,,,,,,,,,
130,43,,8,"4,347.37",0.999721883,-356.9994448,-76.09084366,"4,436.13",126.1102552,0.472207161,-224.3122608,373.5823494,250.2136548
130,44,,18,"2,692.16",0.999295199,-192.5938194,530.5730492,"2,737.61",169.047923,0.531117049,128.7432165,-293.4477401,492.9753663
130,45,,5,"7,261.39",0.999898408,-612.3614039,-101.8887035,"7,339.43",217.3929831,0.583873033,355.9513858,182.3580337,543.2615428
130,46,1,,,,,,,,,,,
130,47,1,,,,,,,,,,,
130,48,,10,"4,448.36",0.999734085,596.709108,44.38430987,"4,512.65",224.09606991599333 0.5903297478836639 -320.71669269065575 -222.52871636901344 564.1321202829383,,,,
130,49,,3,4022.062396,0.999676304,-266.1019523,433.2235957,4094.279678,347.0240928,0.68350332,61.50201363,382.8815604,788.0749533
130,50,,,,,,,,,,,,
131,0,1,,,,,,,,,,,
131,1,,6,"4,327.20",0.999719347,552.0336442,413.6798282,"4,376.93",168.6669022,0.530651378,-298.5193378,-383.0788616,330.1581791
131,2,,10,4827.224773,0.999773373,490.2968332,329.1725469,4895.617495,134.8598938,0.485388298,-341.054522,-284.7958149,271.5833362
131,3,,3,5780.134757,0.999840827,-338.0960931,-343.7076267,5864.413202,175.3249493,0.538663006,402.7385421,62.00785897,440.0058349
131,4,1,,,,,,,,,,,
131,5,1,,,,,,,,,,,
131,6,1,,,,,,,,,,,
131,7,1,,,,,,,,,,,
131,8,1,,,,,,,,,,,
131,9,,6,"3,261.09",0.999513365,38.94500268,-574.4527688,"3,314.82",224.4822357,0.590696192,-379.8827634,-292.9626918,491.3073331
131,10,1,,,,,,,,,,,
131,11,,,"5,353.41",0.999814964,-327.1711091,309.3783644,"5,438.79",237.4066633,0.60262874,488.8278142,-451.2398605,243.2422257
131,12,,2,"5,572.47",0.999828968,640.0515723,-139.3798874,"5,638.57",283.0346237,0.640208753,-504.450256,106.2214701,587.6465697
131,13,1,,,,,,,,,,,
131,14,,22,4757.429363,0.999766819,-319.7217453,645.4705382,4807.633523,215.3914343,0.581909108,188.610303,-548.9935077,336.8977335
131,15,1,,,,,,,,,,,
131,16,1,,,,,,,,,,,
131,17,,13,5239.359995,0.999806981,586.1123137,285.0832971,5303.42895,206.4188406,0.572893257,-377.6463638,111.7569365,524.1603704
131,18,,11,"3,650.66",0.999609105,-365.3712128,-104.7145858,"3,734.91",156.1237501,0.514805428,427.1598564,184.4313315,317.462315
131,19,1,,,,,,,,,,,
131,20,1,,,,,,,,,,,
131,21,,4,"5,973.22",0.99985078,489.721079,-266.0515803,"6,051.70",182.8626252,0.547423922,-532.233948,141.4683359,270.5600843
131,22,,17,"3,940.69",0.999663151,28.56081298,635.8164382,"3,993.94",207.5587546,0.574058346,174.2268043,-421.3210173,473.9140019
131,23,,13,"5,352.26",0.999814886,440.5469616,-371.5760083,"5,425.72",122.8912176,0.4671799,176.9050041,-218.8966984,407.9644967
131,24,1,,,,,,,,,,,
131,25,1,,,,,,,,,,,
131,26,,3,"3,765.84",0.999632025,489.5179791,113.5841517,"3,836.64",212.8582282,0.579399181,-540.7755909,-54.74160814,386.258693
131,27,1,,,,,,,,,,,
131,28,1,,,,,,,,,,,
131,29,1,,,,,,,,,,,
131,30,,9,"2,609.38",0.999251539,479.1058927,1084.853179,"2,439.34",1314.174615,0.909141966,361.6758414,818.9529544,1841.454083
131,31,,11,"4,220.66",0.999705349,104.3456295,-691.2032461,"4,267.51",127.569111,0.474453119,-189.7603986,398.7459437,246.1426291
131,32,1,,,,,,,,,,,
131,33,,3,"2,649.14",0.999273,-405.2749862,324.8836483,"2,702.68",252.3729513,0.615690169,548.0597491,-276.620222,400.3192818
131,34,1,,,,,,,,,,,
131,35,1,,,,,,,,,,,
131,36,,16,5537.213772,0.999826824,266.2829413,-533.453431,5609.640994,266.4165972,0.627271952,-234.2293821,643.4206836,319.2518755
131,37,1,,,,,,,,,,,
131,38,,15,2853.79717,0.999370124,-411.8372886,144.7227751,2924.534332,137.4715654,0.489193026,445.9389828,-113.6112779,255.0019395
131,39,1,,,,,,,,,,,
131,40,1,,,,,,,,,,,
131,41,,8,4596.609011,0.999750592,-184.3624174,-598.7781008,4658.495205,362.9699747,0.692934544,202.8517904,561.9289729,675.1043295
131,42,1,,,,,,,,,,,
131,43,,14,6720.858801,0.99988168,466.8762718,296.1310149,6802.621285,255.8092562,0.618582113,-419.7741634,-100.5683463,599.1762675
131,44,1,,,,,,,,,,,
131,45,1,,,,,,,,,,,
131,46,,9,4154.502657,0.999696124,-188.4240397,626.53873,4207.645837,248.2302951,0.612151869,155.8705048,-615.304204,352.7087115
131,47,,3,77.77993002,0.818531729,116.1562829,-41.54761311,84.64642112,161.5429495,0.521777313,445.4265197,-159.3233551,324.5951043
131,48,1,,,,,,,,,,,
131,49,,10,5229.977914,0.999806302,91.70433588,615.1728805,5297.557644,152.3059472,0.509772944,-108.4970112,-169.1637482,518.2037084
131,50,,5,5307.027635,0.999811778,-97.32957794,-381.837555,5396.642026,125.7485274,0.471647179,92.28076593,-20.63566681,492.7223955
132,0,,6,3179.035258,0.999488737,234.9117564,503.7454733,3234.952788,417.9567221,0.722125097,502.1668894,-283.5161422,791.3416736
132,1,1,,,,,,,,,,,
132,2,1,,,,,,,,,,,
132,3,1,,,,,,,,,,,
132,4,1,,,,,,,,,,,
132,5,,3,3035.551058,0.99944094,-68.14016407,486.7534576,3100.074828,194.5845402,0.560441157,75.58453144,112.4935005,620.1096127
132,6,1,,,,,,,,,,,
132,7,,6,3456.541368,0.999565323,294.709149,330.342154,3532.360754,1448.486587,0.919518632,181.6619517,203.6265269,2177.385911
132,8,,2,5771.73676,0.999840371,-303.5213498,-422.4266097,5852.729321,1552.800277,0.926381746,-119.1931324,-165.8873447,2298.372556
132,9,1,,,,,,,,,,,
132,10,1,,,,,,,,,,,
132,11,1,,,,,,,,,,,
132,12,,7,2882.875837,0.999382328,-280.152766,438.6563365,2940.318361,186.7853299,0.551859795,-509.5375531,-145.5848461,323.2252663
132,13,,9,6434.000463,0.99987107,461.0143719,133.0812526,6520.525836,186.6192519,0.551673651,318.0699367,-140.0374466,513.950864
132,14,1,,,,,,,,,,,
132,15,,20,2952.903255,0.999410303,-132.3037922,-601.5838339,2993.382688,410.3285273,0.718355548,240.4704166,676.2457105,650.3933697
132,16,,5,4029.424819,0.999677456,-211.0802931,369.3039621,4111.143791,337.0295873,0.677340995,332.5368532,-3.967733246,797.031961
132,17,1,,,,,,,,,,,
132,18,1,,,,,,,,,,,
132,19,1,,,,,,,,,,,
132,20,,2,6554.393841,0.99987569,152.7120966,604.2242458,6629.33582,305.3816557,0.656421573,-572.6494918,-171.606211,555.6777929
132,21,1,,,,,,,,,,,
132,22,,2,3825.225494,0.999643063,662.5615796,277.9514063,3862.564252,121.7601478,0.465389598,-263.1335535,163.4597752,383.7827586
132,23,1,,,,,,,,,,,
132,24,,2,5597.906144,0.999830491,-265.8529573,-599.3125277,5664.120425,351.2086109,0.68602482,274.8074311,713.4704646,444.5847662
132,25,,10,3373.02122,0.999544191,-553.3188069,-214.7339662,3425.395485,197.6341025,0.563713688,165.1092149,-56.67463784,615.9121262
132,26,,3,6361.201493,0.99986815,326.9173277,-467.5844296,6440.126289,365.6183997,0.694455436,-415.7943336,550.020196,586.6598573
132,27,,11,3290.901272,0.999521874,406.8506457,497.3552997,3332.901245,184.3149822,0.549075884,-213.143497,-432.0946084,384.201794
132,28,,2,5722.766908,0.999837677,-104.762523,-469.8044431,5806.905435,290.8690082,0.64604008,200.7537169,691.3911316,334.5912245
132,29,1,,,,,,,,,,,
132,30,,6,1738.208353,0.998376125,339.5145205,240.1388471,1792.611295,206.6697167,0.573150176,-349.3625187,-121.2323717,541.9163246
132,31,1,,,,,,,,,,,
132,32,,6,4393.893788,0.999727607,487.4399032,338.2059039,4458.367349,226.0633821,0.592190432,-539.4278248,-74.62180441,422.6686241
132,33,,3,6214.633973,0.999861963,690.9074125,-279.6452248,6274.646926,260.2618934,0.622272761,-644.1129249,245.9109485,283.9611072
132,34,,4,4945.748282,0.999783885,568.08131,-33.86938607,5017.486392,572.1731179,0.783714807,-196.3076145,-389.396345,1100.278443
132,35,1,,,,,,,,,,,
132,36,,5,4499.298918,0.999739937,-459.314036,251.5521529,4573.215024,185.6803793,0.550618601,526.0530556,-158.053197,284.7823107
132,37,,9,4500.227331,0.999740042,489.1983158,-76.15611072,4577.333178,148.1483392,0.50417397,-318.2978414,100.4491826,434.1320775
132,38,,13,3651.988029,0.999609381,-467.0294389,-413.8987704,3703.310054,297.721006,0.651007828,445.1273863,460.6703907,486.6279953
132,39,,4,4110.429356,0.999689735,490.0223119,362.7384524,4169.786398,305.5505015,0.656539272,-333.7599643,-213.459487,713.8719657
132,40,,8,5757.303616,0.999839584,79.96959416,425.9592486,5845.317978,167.7956152,0.529583166,-134.320582,-468.8016805,324.2266308
132,41,,13,3356.86279,0.999539925,-454.9585241,37.55108046,3430.02502,308.2140867,0.65838691,436.0300648,-548.7730489,426.5342579
132,42,,13,3478.15343,0.999570552,-217.1974132,332.1427916,3559.560359,1422.030531,0.917622756,-131.3280776,200.8296216,2152.282627
132,43,,17,2126.342772,0.998892212,493.9549254,317.0204877,2150.202806,144.7059148,0.499440997,-45.3873891,-275.5030235,463.0833261
132,44,1,,,,,,,,,,,
132,45,,4,3086.224274,0.999458559,357.9299963,-522.5510506,3125.97407,220.4928621,0.586881743,-461.7470124,358.5620592,347.1089998
132,46,1,,,,,,,,,,,
132,47,,11,6226.307951,0.999862472,184.884284,410.7653978,6314.390308,247.8972368,0.611864894,-79.17091044,-585.9011354,420.6662368
132,48,,1,5026.864096,0.999790664,-96.4173529,478.5978412,5107.509364,1521.675693,0.924430283,-42.72902601,212.098953,2263.481561
132,49,,1,2499.007573,0.999186719,-165.3342531,500.7627483,2547.887692,248.0394647,0.611987488,494.0798901,-306.0748,434.7975286
132,50,,,,,,,,,,,,
133,0,1,,,,,,,,,,,
133,1,,2,2165.377485,0.998929997,453.8664902,-162.4610824,2216.12286,153.3240316,0.511124967,-330.7534743,-77.32120322,442.4564529
133,2,1,,,,,,,,,,,
133,3,1,,,,,,,,,,,
133,4,,2,3917.155455,0.999659196,-191.451268,-462.9603274,3989.451548,304.3257329,0.655683942,576.3878083,467.6216579,335.6133282
133,5,,1,6398.820119,0.999869671,321.8332326,422.5412337,6481.244743,212.951375,0.579491958,-260.1698823,-298.2496695,536.8461926
133,6,,10,3000.317649,0.999428178,-302.0375812,394.9673266,3063.453413,290.3634156,0.645668697,27.53586635,-149.3129467,778.4472371
133,7,,9,4818.829283,0.999772599,539.9744277,262.6419657,4885.950943,364.8329478,0.694005694,-586.3941704,-240.1452927,644.9820192
133,8,,11,5562.870297,0.999828389,-420.2947936,496.4818738,5629.439291,282.7290117,0.639977913,423.550126,-574.8413966,317.0141631
133,9,,8,4613.058865,0.999752329,-242.5092312,-683.329543,4660.826586,328.1520156,0.671695532,206.9261904,673.0572836,476.9406371
133,10,1,,,,,,,,,,,
133,11,,2,4325.40631,0.999719119,129.8396792,488.1106102,4400.268714,152.6585478,0.510242035,390.0031035,-203.8588008,340.6335809
133,12,1,,,,,,,,,,,
133,13,1,,,,,,,,,,,
133,14,1,,,,,,,,,,,
133,15,,10,5459.6602,0.999821963,434.5488998,-183.049161,5543.652081,219.3202421,0.585748268,-355.9098255,-265.3902105,512.2912991
133,16,,14,6146.666822,0.999858945,422.3105331,-610.0490877,6206.593831,209.7047179,0.576235945,-278.0104238,185.9086534,570.5526237
133,17,1,,,,,,,,,,,
133,18,1,,,,,,,,,,,
133,19,1,,,,,,,,,,,
133,20,1,,,,,,,,,,,
133,21,,14,4676.83623,0.999758892,460.5687454,527.2010148,4729.150901,435.6756082,0.730568397,-429.4672992,-250.9766436,871.6130104
133,22,1,,,,,,,,,,,
133,23,1,,,,,,,,,,,
133,24,,3,2321.959127,0.999063674,457.5573611,120.026464,2378.095985,221.9552976,0.588287499,-518.218393,-64.39880742,439.2661872
133,25,,4,5334.017623,0.999813642,330.023001,-487.8597978,5406.011962,159.2225622,0.518816201,-233.5103201,435.4017496,282.7571357
133,26,,14,2525.047004,0.99920275,450.4170204,-245.7500056,2577.373408,376.2242637,0.700421931,-278.4971392,335.3274363,810.76277
133,27,,8,2833.545495,0.99936141,510.6815159,292.5868729,2877.085667,221.7737554,0.588113464,-491.9416901,-281.1078171,379.7406121
133,28,1,,,,,,,,,,,
133,29,,4,3148.747284,0.999479172,-312.3715866,515.6777121,3195.676278,237.9500611,0.603116754,226.6603947,-562.6031278,367.5830957
133,30,,14,6858.614846,0.999886315,687.9460662,-68.31531754,6928.417565,237.9500611,0.603116754,226.6603947,-562.6031278,367.5830957
133,31,1,,,,,,,,,,,
133,32,,16,2564.698606,0.999226265,-195.5968204,405.8520246,2629.313915,308.5899349,0.658646255,-188.4778919,-153.3220629,784.290058
133,33,1,,,,,,,,,,,
133,34,,4,3543.136539,0.999585718,-544.21975,237.4973165,3597.957072,137.5095448,0.489247933,260.7045744,79.1296545,450.1648628
133,35,,20,5129.154485,0.999798767,409.8654903,385.9452057,5202.730509,266.4487584,0.62729777,-548.2563822,-305.9303328,420.3265187
133,36,1,,,,,,,,,,,
133,37,,7,2848.899234,0.999368033,627.2562729,313.9609227,2867.485622,180.7131963,0.54495801,-507.4666947,-169.4640808,292.2921392
133,38,,7,5708.024106,0.999836853,-543.4127415,1.767548264,5786.615913,179.3364752,0.543365178,533.023833,-58.67801717,284.6739937
133,39,,9,6098.745058,0.999856758,474.4147963,-129.5248674,6183.330951,286.1599473,0.642554792,-528.6484555,-85.78125604,576.1041253
133,40,,1,4891.87711,0.9997792,55.94343147,633.8064008,4955.089872,293.6181743,0.648047789,-53.1390058,-643.3325772,469.4025654
133,41,,14,3480.264227,0.999571057,-218.7508649,392.036803,3555.495716,116.3742073,0.456687421,315.8915694,-193.9834558,307.3172699
133,42,,8,2171.826247,0.998936053,-334.2940759,69.35134235,2248.633056,332.1111986,0.674233745,533.4944809,-449.3341229,496.8107704
133,43,,2,1140.805332,0.996441872,395.6511412,-118.4653597,1170.654542,264.1216629,0.625421518,-163.5346288,-319.4953032,660.6297517
133,44,1,,,,,,,,,,,
133,45,,8,1799.382064,0.998478854,475.8680586,-510.2568478,1768.850923,437.9238159,0.731609645,92.33373487,386.9613705,924.6933147
133,46,,7,3583.070513,0.999594643,-513.404903,-259.2046128,3641.437557,280.2758312,0.638115588,171.258451,440.7537074,617.0564911
133,47,,20,2851.579636,0.999369179,-481.5777288,-382.7369344,2889.971189,202.5929991,0.568939708,371.5017281,440.9340532,297.7784684
133,48,,3,5331.345538,0.999813459,-128.6374021,415.5743532,5417.894258,192.6459455,0.558336976,302.1812747,-340.7196705,437.1645428
133,49,1,,,,,,,,,,,
133,50,,11,2637.582157,0.999266857,-64.39987843,533.9633628,2687.27886,1313.216995,0.909060785,-48.08993609,398.73156,2006.697401
134,0,,19,4308.266399,0.999716933,668.8453269,-78.23367108,4360.323466,1443.67495,0.919178806,331.8722933,-38.8185232,2163.53541
134,1,,6,6192.5046,0.999860991,243.6854521,-674.8028405,6255.621289,171.0082252,0.533498898,-233.1801784,298.6263084,454.4277456
134,2,1,,,,,,,,,,,
134,3,,11,7686.394003,0.999909189,642.1823038,172.0629231,7762.267179,1238.522907,0.902369783,161.8938659,43.37698446,1956.864016
134,4,,9,3429.254893,0.999558583,-402.1937386,-285.3886758,3498.103221,376.2730578,0.700448932,562.9939817,381.8471247,620.2420661
134,5,,6,6165.111835,0.999859774,237.6183134,567.5991409,6238.961947,142.6747936,0.496605797,-241.4596577,-398.0217409,267.0017545
134,6,,11,5556.527295,0.999828004,133.3433959,577.4854164,5629.440154,219.0445374,0.585480948,-149.6493211,-569.5371696,334.8739384
134,7,1,,,,,,,,,,,
134,8,,3,2254.403795,0.999009261,413.6712373,-130.7961238,2316.792988,201.0056349,0.567279489,-488.9155219,154.0053549,393.3621734
134,9,,6,2225.932133,0.998984898,-392.795701,272.4883418,2278.964952,222.9178302,0.589208008,524.8352312,-232.301551,372.1158125
134,10,,2,3911.685266,0.999658267,-400.8618705,232.7086052,3988.469881,93.04398186,0.415140076,263.2982952,-50.74946709,333.6258261
134,11,,7,4628.256386,0.999753917,93.67298622,-570.1371425,4696.686068,131.6359716,0.480611077,199.3815222,45.46652471,471.653385
134,12,,11,3447.773825,0.999563174,-416.7763911,-63.36466449,3526.111061,239.1530506,0.604193334,489.9557405,25.05364745,514.9378523
134,13,,14,5929.16547,0.999848593,374.2966129,544.1275901,5996.995509,269.9627282,0.630099968,-323.0661163,-571.0416838,385.836277
134,14,1,,,,,,,,,,,
134,15,1,,,,,,,,,,,
134,16,,12,4771.852991,0.999768197,-374.9177943,-28.1142291,4861.205234,146.5967154,0.502051748,485.3747258,96.67228755,227.0944286
134,17,,1,4427.392416,0.999731619,16.09161995,578.5368502,4494.061881,188.2472219,0.553492078,416.0686628,-355.6174865,298.3485812
134,18,,4,4913.737388,0.999781119,-429.239598,32.20917708,4999.141517,142.4263155,0.496256737,477.4553959,-4.949208299,243.9034103
134,19,1,,,,,,,,,,,
134,20,,12,3111.909463,0.999467173,-543.9536215,183.2031902,3163.547462,332.009369,0.674168879,488.5360729,-305.1660437,633.4713795
134,21,,5,5364.111596,0.999815687,265.2421347,-571.7246415,5431.660353,225.5468572,0.591703382,-511.9755819,411.3484013,206.5690811
134,22,,15,3994.1543,0.999671881,608.4078072,-97.21631138,4051.225728,160.8109318,0.520847005,-468.1641449,142.8098968,296.5959047
134,23,,1,2037.882781,0.998798807,438.7610562,-38.56279962,2094.498331,153.7238559,0.511653928,-366.3782867,91.33731613,411.6326313
134,24,1,,,,,,,,,,,
134,25,1,,,,,,,,,,,
134,26,1,,,,,,,,,,,
134,27,,11,4616.737603,0.999752715,-615.1136655,-73.64983152,4679.742715,168.9076048,0.53094566,509.7658969,22.07531935,291.6365138
134,28,1,,,,,,,,,,,
134,29,,9,4332.83596,0.999720059,-433.0421454,349.283703,4401.572265,464.6969453,0.743521706,586.0676899,-679.1946098,531.9154682
134,30,1,,,,,,,,,,,
134,31,,13,4635.839234,0.999754704,706.0230639,215.7138527,4681.829835,178.4131513,0.542290981,-48.25807833,38.50944653,602.2644807
134,32,,1,4029.945883,0.999677538,-438.7249239,-69.0727921,4109.683911,178.4131513,0.542290981,-48.25807833,38.50944653,602.2644807
134,33,1,,,,,,,,,,,
134,34,1,,,,,,,,,,,
134,35,,2,3935.465692,0.999662278,-361.1567401,196.9132343,4018.100172,171.9538043,0.534639532,-285.0112383,-213.6289708,474.6416592
134,36,,4,4792.407256,0.999770139,453.9428953,463.9926499,4853.062899,191.2734399,0.556835843,-311.5721308,-189.056315,512.440259
134,37,1,,,,,,,,,,,
134,38,,14,2512.243974,0.999194927,-438.6097882,207.6703478,2569.715062,126.9144306,0.473447675,352.3826099,-225.0946571,281.7048741
